GO_term,Descrip,DECount,Expect,N,p,adjP,FDR,Expr,shortest_path,longest_path,terminal_node,ontology,Group
GO:2001251,negative regulation of chromosome organization,2,0.08660211850380668,15,0.004318441291091775,1,0.05712464444707365,Up,5,7,FALSE,BP,gad2OE
GO:0005886,plasma membrane,37,23.30263157894737,3535,0.004661315247613672,1,0.060597098218977734,Up,3,3,FALSE,CC,gad2OE
GO:0031349,positive regulation of defense response,4,0.652846739490235,102,0.004749783774936015,1,0.060700626547487375,Up,3,6,FALSE,BP,gad2OE
GO:0009416,response to light stimulus,12,5.002937768950678,763,0.004925158903098896,1,0.06189283021560946,Up,4,4,FALSE,BP,gad2OE
GO:0009631,cold acclimation,3,0.3530701754385965,56,0.006099534838615323,1,0.07487616033988007,Up,4,5,TRUE,BP,gad2OE
GO:0005983,starch catabolic process,2,0.10658722277391593,18,0.006211281255497715,1,0.07487616033988007,Up,6,8,FALSE,BP,gad2OE
GO:0009314,response to radiation,12,5.162818603111552,787,0.0062562309037300316,1,0.07487616033988007,Up,3,3,FALSE,BP,gad2OE
GO:0009570,chloroplast stroma,12,5.22943561734525,797,0.0068888244816176294,1,0.08017947426792306,Up,3,7,FALSE,CC,gad2OE
GO:0010427,abscisic acid binding,2,0.11324892419728566,19,0.006912023643786471,1,0.08017947426792306,Up,3,6,TRUE,MF,gad2OE
GO:0071554,cell wall organization or biogenesis,11,4.643205892088712,708,0.0076374208940754385,1,0.08327849382469725,Up,2,2,FALSE,BP,gad2OE
GO:0005977,glycogen metabolic process,2,0.11991062562065541,20,0.0076468583230946225,1,0.08327849382469725,Up,5,7,FALSE,BP,gad2OE
GO:0006112,energy reserve metabolic process,2,0.11991062562065541,20,0.0076468583230946225,1,0.08327849382469725,Up,4,5,FALSE,BP,gad2OE
GO:0080163,regulation of protein serine/threonine phosphatase activity,2,0.11991062562065541,20,0.0076468583230946225,1,0.08327849382469725,Up,7,10,TRUE,BP,gad2OE
GO:0000775,"chromosome, centromeric region",3,0.3863786825554452,61,0.007731425156139002,1,0.08327849382469725,Up,3,7,FALSE,CC,gad2OE
GO:0009247,glycolipid biosynthetic process,3,0.39304038397881497,62,0.008085671528085803,1,0.08586755397431965,Up,5,7,FALSE,BP,gad2OE
GO:0000777,condensed chromosome kinetochore,2,0.12657232704402516,21,0.008415309146172601,1,0.08812698744741862,Up,4,9,FALSE,CC,gad2OE
GO:0010114,response to red light,3,0.40636378682555446,64,0.008822492093336654,1,0.08947740836879609,Up,6,6,FALSE,BP,gad2OE
GO:0030071,regulation of mitotic metaphase/anaphase transition,2,0.1332340284673949,22,0.009216904706187223,1,0.08947740836879609,Up,6,12,FALSE,BP,gad2OE
GO:1902099,regulation of metaphase/anaphase transition of cell cycle,2,0.1332340284673949,22,0.009216904706187223,1,0.08947740836879609,Up,5,9,FALSE,BP,gad2OE
GO:0000272,polysaccharide catabolic process,5,1.2657232704402517,195,0.00973412099518996,1,0.08947740836879609,Up,5,5,FALSE,BP,gad2OE
GO:0004864,protein phosphatase inhibitor activity,2,0.13989572989076465,23,0.010051178295474908,1,0.08947740836879609,Up,5,5,FALSE,MF,gad2OE
GO:0007091,metaphase/anaphase transition of mitotic cell cycle,2,0.13989572989076465,23,0.010051178295474908,1,0.08947740836879609,Up,5,11,FALSE,BP,gad2OE
GO:0010965,regulation of mitotic sister chromatid separation,2,0.13989572989076465,23,0.010051178295474908,1,0.08947740836879609,Up,5,10,FALSE,BP,gad2OE
GO:0019840,isoprenoid binding,2,0.13989572989076465,23,0.010051178295474908,1,0.08947740836879609,Up,3,3,FALSE,MF,gad2OE
GO:0044784,metaphase/anaphase transition of cell cycle,2,0.13989572989076465,23,0.010051178295474908,1,0.08947740836879609,Up,4,8,FALSE,BP,gad2OE
GO:1905818,regulation of chromosome separation,2,0.13989572989076465,23,0.010051178295474908,1,0.08947740836879609,Up,4,6,FALSE,BP,gad2OE
GO:0009534,chloroplast thylakoid,9,3.5440251572327046,541,0.010132411110579411,1,0.08947740836879609,Up,4,7,FALSE,CC,gad2OE
GO:0042546,cell wall biogenesis,6,1.7919976828864614,275,0.01014747078187196,1,0.08947740836879609,Up,3,4,FALSE,BP,gad2OE
GO:0031976,plastid thylakoid,9,3.550686858656074,542,0.010246731676396824,1,0.08947740836879609,Up,3,6,FALSE,CC,gad2OE
GO:0006664,glycolipid metabolic process,3,0.43301059251903345,68,0.0104108532775208,1,0.08947740836879609,Up,5,6,FALSE,BP,gad2OE
GO:1903509,liposaccharide metabolic process,3,0.43301059251903345,68,0.0104108532775208,1,0.08947740836879609,Up,4,4,FALSE,BP,gad2OE
GO:0019904,protein domain specific binding,3,0.4396722939424032,69,0.010832110466493365,1,0.08947740836879609,Up,3,3,FALSE,MF,gad2OE
GO:2000242,negative regulation of reproductive process,3,0.4396722939424032,69,0.010832110466493365,1,0.08947740836879609,Up,2,4,FALSE,BP,gad2OE
GO:0032787,monocarboxylic acid metabolic process,9,3.583995365772923,547,0.0108330028855388,1,0.08947740836879609,Up,6,6,FALSE,BP,gad2OE
GO:0033045,regulation of sister chromatid segregation,2,0.1465574313141344,24,0.01091766786462764,1,0.08947740836879609,Up,4,7,FALSE,BP,gad2OE
GO:0051306,mitotic sister chromatid separation,2,0.1465574313141344,24,0.01091766786462764,1,0.08947740836879609,Up,4,9,FALSE,BP,gad2OE
GO:0006631,fatty acid metabolic process,6,1.83196789142668,281,0.01120014983986904,1,0.09070360766364731,Up,4,7,FALSE,BP,gad2OE
GO:0048573,"photoperiodism, flowering",4,0.8460360807679577,131,0.011307876817483882,1,0.09070360766364731,Up,2,8,FALSE,BP,gad2OE
GO:0009532,plastid stroma,12,5.276067527308838,804,0.01175005017037497,1,0.09184742938515159,Up,2,6,FALSE,CC,gad2OE
GO:0000779,"condensed chromosome, centromeric region",2,0.15321913273750415,25,0.011815915981909422,1,0.09184742938515159,Up,4,8,FALSE,CC,gad2OE
GO:0019212,phosphatase inhibitor activity,2,0.15321913273750415,25,0.011815915981909422,1,0.09184742938515159,Up,4,4,FALSE,MF,gad2OE
GO:0045839,negative regulation of mitotic nuclear division,2,0.15988083416087387,26,0.0127454697930006,1,0.09683804863243277,Up,4,9,FALSE,BP,gad2OE
GO:0051983,regulation of chromosome segregation,2,0.15988083416087387,26,0.0127454697930006,1,0.09683804863243277,Up,3,4,FALSE,BP,gad2OE
GO:0042803,protein homodimerization activity,5,1.358987090367428,209,0.012843242524195327,1,0.09683804863243277,Up,4,4,TRUE,MF,gad2OE
GO:2000028,"regulation of photoperiodism, flowering",3,0.4729808010592519,74,0.013085356838217934,1,0.09768672332689428,Up,3,9,FALSE,BP,gad2OE
GO:0098687,chromosomal region,3,0.47964250248262164,75,0.013565632017486947,1,0.09842127866404496,Up,2,6,FALSE,CC,gad2OE
GO:0015112,nitrate transmembrane transporter activity,2,0.16654253558424362,27,0.013705880981067268,1,0.09842127866404496,Up,5,6,FALSE,MF,gad2OE
GO:0043666,regulation of phosphoprotein phosphatase activity,2,0.16654253558424362,27,0.013705880981067268,1,0.09842127866404496,Up,6,9,FALSE,BP,gad2OE
GO:1901991,negative regulation of mitotic cell cycle phase transition,2,0.16654253558424362,27,0.013705880981067268,1,0.09842127866404496,Up,5,8,FALSE,BP,gad2OE
GO:0005982,starch metabolic process,3,0.4863042039059914,76,0.0140558510035234,1,0.09982490063907766,Up,6,7,FALSE,BP,gad2OE
GO:0031969,chloroplast membrane,6,1.931893412777226,296,0.014166133114564071,1,0.09982490063907766,Up,5,8,FALSE,CC,gad2OE
GO:0000776,kinetochore,2,0.17320423700761337,28,0.014696705727153887,1,0.10146308306464899,Up,3,8,FALSE,CC,gad2OE
GO:1901988,negative regulation of cell cycle phase transition,2,0.17320423700761337,28,0.014696705727153887,1,0.10146308306464899,Up,4,7,FALSE,BP,gad2OE
GO:2000241,regulation of reproductive process,7,2.5314465408805034,387,0.01480230654789309,1,0.10146308306464899,Up,2,3,FALSE,BP,gad2OE
GO:0009648,photoperiodism,4,0.9326381992717643,144,0.015528462965766555,1,0.10548163131700886,Up,5,5,FALSE,BP,gad2OE
GO:0008810,cellulase activity,2,0.1798659384309831,29,0.01571750467089596,1,0.10581248680228172,Up,5,5,TRUE,MF,gad2OE
GO:0042170,plastid membrane,6,2.0051721284342934,307,0.01666263866313038,1,0.11118256240708237,Up,4,7,FALSE,CC,gad2OE
GO:0005975,carbohydrate metabolic process,15,7.960733200926845,1210,0.01707900577395556,1,0.11121368996764043,Up,3,3,FALSE,BP,gad2OE
GO:0016311,dephosphorylation,7,2.6180486593843098,400,0.017421316318608777,1,0.11121368996764043,Up,5,5,FALSE,BP,gad2OE
GO:0002757,immune response-activating signal transduction,2,0.1931893412777226,31,0.017847289769342828,1,0.11121368996764043,Up,3,7,FALSE,BP,gad2OE
GO:0002758,innate immune response-activating signal transduction,2,0.1931893412777226,31,0.017847289769342828,1,0.11121368996764043,Up,4,10,FALSE,BP,gad2OE
GO:0002764,immune response-regulating signaling pathway,2,0.1931893412777226,31,0.017847289769342828,1,0.11121368996764043,Up,3,5,FALSE,BP,gad2OE
GO:0005200,structural constituent of cytoskeleton,2,0.1931893412777226,31,0.017847289769342828,1,0.11121368996764043,Up,2,2,FALSE,MF,gad2OE
GO:0010921,regulation of phosphatase activity,2,0.1931893412777226,31,0.017847289769342828,1,0.11121368996764043,Up,5,8,FALSE,BP,gad2OE
GO:0051784,negative regulation of nuclear division,2,0.1931893412777226,31,0.017847289769342828,1,0.11121368996764043,Up,5,8,FALSE,BP,gad2OE
GO:0006470,protein dephosphorylation,5,1.5122062231049322,232,0.01930022540578314,1,0.11928172095049581,Up,6,7,FALSE,BP,gad2OE
GO:0010228,vegetative to reproductive phase transition of meristem,5,1.5188679245283019,233,0.01962145194049275,1,0.12028109563521572,Up,3,7,FALSE,BP,gad2OE
GO:0016998,cell wall macromolecule catabolic process,2,0.2065127441244621,33,0.020091809092343017,1,0.1203437911004896,Up,4,6,FALSE,BP,gad2OE
GO:0042562,hormone binding,2,0.2065127441244621,33,0.020091809092343017,1,0.1203437911004896,Up,2,2,FALSE,MF,gad2OE
GO:0002229,defense response to oomycetes,3,0.5595829195630586,87,0.020110500900081815,1,0.1203437911004896,Up,4,6,FALSE,BP,gad2OE
GO:0009737,response to abscisic acid,9,4.036991062562065,615,0.02153698376500026,1,0.1278652421953559,Up,4,5,FALSE,BP,gad2OE
GO:0097305,response to alcohol,9,4.083622972525654,622,0.022961537524130604,1,0.13525780697808185,Up,4,4,FALSE,BP,gad2OE
GO:0009579,thylakoid,9,4.090284673949023,623,0.023170434108623027,1,0.13543028928606016,Up,2,2,FALSE,CC,gad2OE
GO:0007088,regulation of mitotic nuclear division,2,0.22649784839457132,36,0.02366638698602539,1,0.13726504451894725,Up,4,8,FALSE,BP,gad2OE
GO:0044092,negative regulation of molecular function,5,1.618793445878848,248,0.02486645558557283,1,0.1422985634815567,Up,3,3,FALSE,BP,gad2OE
GO:0007093,mitotic cell cycle checkpoint,2,0.23315954981794107,37,0.024911684853535124,1,0.1422985634815567,Up,3,7,FALSE,BP,gad2OE
GO:0051606,detection of stimulus,3,0.6128765309500166,95,0.025282361853825947,1,0.14305891686034156,Up,2,2,FALSE,BP,gad2OE
GO:0000325,plant-type vacuole,11,5.442610062893082,828,0.025840821243642276,1,0.14305891686034156,Up,4,6,FALSE,CC,gad2OE
GO:0010319,stromule,2,0.23982125124131082,38,0.02618319698504925,1,0.14305891686034156,Up,2,7,TRUE,CC,gad2OE
GO:0035304,regulation of protein dephosphorylation,2,0.23982125124131082,38,0.02618319698504925,1,0.14305891686034156,Up,6,8,FALSE,BP,gad2OE
GO:0043178,alcohol binding,2,0.24648295266468057,39,0.027480526514051227,1,0.1490670287165081,Up,3,3,FALSE,MF,gad2OE
GO:0005773,vacuole,15,8.280494869248594,1258,0.029147141387195437,1,0.15504147549606184,Up,3,5,FALSE,CC,gad2OE
GO:0009535,chloroplast thylakoid membrane,7,2.924486924859318,446,0.029303157873514937,1,0.15504147549606184,Up,5,8,FALSE,CC,gad2OE
GO:0009941,chloroplast envelope,10,4.72314630916915,719,0.02949423583201096,1,0.15504147549606184,Up,5,7,FALSE,CC,gad2OE
GO:0055035,plastid thylakoid membrane,7,2.931148626282688,447,0.029610043065560882,1,0.15504147549606184,Up,4,7,FALSE,CC,gad2OE
GO:0010043,response to zinc ion,2,0.25980635551142006,41,0.03015107049723194,1,0.15571169284186906,Up,5,5,FALSE,BP,gad2OE
GO:1900150,regulation of defense response to fungus,2,0.25980635551142006,41,0.03015107049723194,1,0.15571169284186906,Up,4,7,FALSE,BP,gad2OE
GO:0046467,membrane lipid biosynthetic process,3,0.6661701423369745,103,0.031101689547227307,1,0.1586006930374415,Up,4,6,FALSE,BP,gad2OE
GO:0048608,reproductive structure development,15,8.433714001986097,1281,0.031131170516633083,1,0.1586006930374415,Up,3,6,FALSE,BP,gad2OE
GO:0061458,reproductive system development,15,8.453699106256206,1284,0.031424602657806326,1,0.15902114365091255,Up,4,5,FALSE,BP,gad2OE
GO:0051304,chromosome separation,2,0.27312975835815956,43,0.032920222169263,1,0.16547898343749534,Up,3,4,FALSE,BP,gad2OE
GO:0009526,plastid envelope,10,4.909673949023502,747,0.03370319840020718,1,0.16631133609890225,Up,4,6,FALSE,CC,gad2OE
GO:0006661,phosphatidylinositol biosynthetic process,2,0.2797914597815293,44,0.034340826087830165,1,0.16631133609890225,Up,6,8,FALSE,BP,gad2OE
GO:0015706,nitrate transport,2,0.2797914597815293,44,0.034340826087830165,1,0.16631133609890225,Up,5,7,FALSE,BP,gad2OE
GO:0035303,regulation of dephosphorylation,2,0.2797914597815293,44,0.034340826087830165,1,0.16631133609890225,Up,6,7,FALSE,BP,gad2OE
GO:0002218,activation of innate immune response,2,0.28645316120489905,45,0.035784949952337865,1,0.16969718405070913,Up,3,9,FALSE,BP,gad2OE
GO:0002253,activation of immune response,2,0.28645316120489905,45,0.035784949952337865,1,0.16969718405070913,Up,2,6,FALSE,BP,gad2OE
GO:0003993,acid phosphatase activity,2,0.28645316120489905,45,0.035784949952337865,1,0.16969718405070913,Up,6,6,FALSE,MF,gad2OE
GO:0042651,thylakoid membrane,7,3.0643826547500828,467,0.03621074483703631,1,0.17064313504453363,Up,4,4,FALSE,CC,gad2OE
GO:0034357,photosynthetic membrane,7,3.0710443561734526,468,0.0365643386354192,1,0.17123920081432345,Up,3,3,FALSE,CC,gad2OE
GO:0009832,plant-type cell wall biogenesis,4,1.2324147633234028,189,0.03716206332866248,1,0.17296417129513278,Up,4,5,FALSE,BP,gad2OE
GO:0009651,response to salt stress,7,3.111014564713671,474,0.038733951630664315,1,0.17704049878363529,Up,4,4,FALSE,BP,gad2OE
GO:0000075,cell cycle checkpoint,2,0.29977656405163855,47,0.038742284216578014,1,0.17704049878363529,Up,2,6,FALSE,BP,gad2OE
GO:0016620,"oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor",2,0.29977656405163855,47,0.038742284216578014,1,0.17704049878363529,Up,4,4,FALSE,MF,gad2OE
GO:0006629,lipid metabolic process,14,7.787528963919232,1183,0.03942195633398461,1,0.17906117515556866,Up,3,3,FALSE,BP,gad2OE
GO:0033993,response to lipid,12,6.461850380668653,982,0.040424127858050274,1,0.1825137269758677,Up,4,4,FALSE,BP,gad2OE
GO:0008509,anion transmembrane transporter activity,7,3.164308176100629,482,0.041756149962192006,1,0.18534790827768022,Up,4,4,FALSE,MF,gad2OE
GO:0045036,protein targeting to chloroplast,2,0.31309996689837805,49,0.0417893161899279,1,0.18534790827768022,Up,6,10,FALSE,BP,gad2OE
GO:0072596,establishment of protein localization to chloroplast,2,0.31309996689837805,49,0.0417893161899279,1,0.18534790827768022,Up,5,7,FALSE,BP,gad2OE
GO:0002831,regulation of response to biotic stimulus,4,1.2923700761337304,198,0.04286627489087856,1,0.18891655755436274,Up,3,4,FALSE,BP,gad2OE
GO:0000380,"alternative mRNA splicing, via spliceosome",2,0.31976166832174774,50,0.04334557620279145,1,0.18891655755436274,Up,8,12,FALSE,BP,gad2OE
GO:0051783,regulation of nuclear division,2,0.31976166832174774,50,0.04334557620279145,1,0.18891655755436274,Up,5,7,FALSE,BP,gad2OE
GO:0005774,vacuolar membrane,9,4.383399536577293,667,0.04498285156125533,1,0.19492569009877309,Up,4,6,FALSE,CC,gad2OE
GO:0032101,regulation of response to external stimulus,4,1.3256785832505793,203,0.04623707988873323,1,0.19808385361423214,Up,3,4,FALSE,BP,gad2OE
GO:0072598,protein localization to chloroplast,2,0.33308507116848723,52,0.04652183128385588,1,0.19817774456512618,Up,6,6,FALSE,BP,gad2OE
GO:0051241,negative regulation of multicellular organismal process,3,0.8060658722277392,124,0.04939999405066671,1,0.20737404219400243,Up,2,4,FALSE,BP,gad2OE
GO:0009798,axis specification,2,0.34640847401522673,54,0.049780771402008546,1,0.20737404219400243,Up,3,5,FALSE,BP,gad2OE
GO:0045930,negative regulation of mitotic cell cycle,2,0.34640847401522673,54,0.049780771402008546,1,0.20737404219400243,Up,4,6,FALSE,BP,gad2OE
GO:1901990,regulation of mitotic cell cycle phase transition,2,0.34640847401522673,54,0.049780771402008546,1,0.20737404219400243,Up,5,7,FALSE,BP,gad2OE
GO:0071669,plant-type cell wall organization or biogenesis,5,1.9718636213174445,301,0.0502144059334942,1,0.20741209860364831,Up,3,3,FALSE,BP,gad2OE
GO:0038023,signaling receptor activity,4,1.3656487917907978,209,0.05047193847446606,1,0.20741209860364831,Up,2,2,FALSE,MF,gad2OE
GO:0006643,membrane lipid metabolic process,3,0.8193892750744787,126,0.05136476838072301,1,0.20741209860364831,Up,4,5,FALSE,BP,gad2OE
GO:0010948,negative regulation of cell cycle process,2,0.3530701754385965,55,0.051440401112575904,1,0.20741209860364831,Up,3,6,FALSE,BP,gad2OE
GO:0019888,protein phosphatase regulator activity,2,0.3530701754385965,55,0.051440401112575904,1,0.20741209860364831,Up,4,4,FALSE,MF,gad2OE
GO:0045089,positive regulation of innate immune response,2,0.3530701754385965,55,0.051440401112575904,1,0.20741209860364831,Up,4,8,FALSE,BP,gad2OE
GO:0016052,carbohydrate catabolic process,5,2.0051721284342934,306,0.05317709588376923,1,0.21178286211723935,Up,4,4,FALSE,BP,gad2OE
GO:0045017,glycerolipid biosynthetic process,3,0.8327126779212182,128,0.0533670342205245,1,0.21178286211723935,Up,4,6,FALSE,BP,gad2OE
GO:0000278,mitotic cell cycle,5,2.0184955312810327,308,0.054390186885265555,1,0.21416067567768385,Up,3,3,FALSE,BP,gad2OE
GO:0010639,negative regulation of organelle organization,2,0.366393578285336,57,0.054818316188054356,1,0.21416067567768385,Up,4,6,FALSE,BP,gad2OE
GO:0019208,phosphatase regulator activity,2,0.366393578285336,57,0.054818316188054356,1,0.21416067567768385,Up,3,3,FALSE,MF,gad2OE
GO:0018298,protein-chromophore linkage,2,0.3730552797087057,58,0.056535946512260786,1,0.21860565984740837,Up,6,7,FALSE,BP,gad2OE
GO:1901987,regulation of cell cycle phase transition,2,0.37971698113207547,59,0.05827226104970332,1,0.22303190269784925,Up,4,6,FALSE,BP,gad2OE
GO:0045491,xylan metabolic process,2,0.3863786825554452,60,0.06002694080825617,1,0.228587441259723,Up,6,8,FALSE,BP,gad2OE
GO:0002684,positive regulation of immune system process,2,0.39304038397881497,61,0.061799670152395694,1,0.23067420142696016,Up,2,4,FALSE,BP,gad2OE
GO:0050778,positive regulation of immune response,2,0.39304038397881497,61,0.061799670152395694,1,0.23067420142696016,Up,3,5,FALSE,BP,gad2OE
GO:0050896,response to stimulus,55,44.00719960278054,6661,0.062104592691873885,1,0.23067420142696016,Up,1,1,FALSE,BP,gad2OE
GO:0010564,regulation of cell cycle process,3,0.8926679907315458,137,0.06283248551147515,1,0.2322337944884915,Up,3,5,FALSE,BP,gad2OE
GO:0009581,detection of external stimulus,2,0.40636378682555446,63,0.06539803165862937,1,0.2393694945175075,Up,3,3,FALSE,BP,gad2OE
GO:0009582,detection of abiotic stimulus,2,0.40636378682555446,63,0.06539803165862937,1,0.2393694945175075,Up,3,3,FALSE,BP,gad2OE
GO:0009705,plant-type vacuole membrane,3,0.9326381992717643,143,0.06954552272801294,1,0.2508165016733807,Up,5,7,FALSE,CC,gad2OE
GO:0009642,response to light intensity,3,0.939299900695134,144,0.07069482187189041,1,0.2508165016733807,Up,5,5,FALSE,BP,gad2OE
GO:0016903,"oxidoreductase activity, acting on the aldehyde or oxo group of donors",2,0.4263488910956637,66,0.07092324461696431,1,0.2508165016733807,Up,3,3,FALSE,MF,gad2OE
GO:0043086,negative regulation of catalytic activity,4,1.538853028798411,235,0.07118664636353246,1,0.2508165016733807,Up,4,4,FALSE,BP,gad2OE
GO:0003006,developmental process involved in reproduction,16,10.165756372062232,1542,0.07176538410201384,1,0.25147138396803037,Up,2,3,FALSE,BP,gad2OE
GO:0060089,molecular transducer activity,4,1.5588381330685204,238,0.07381928223944434,1,0.2564964922052582,Up,1,1,FALSE,MF,gad2OE
GO:0044255,cellular lipid metabolic process,10,5.4825802714333,833,0.07494353993509735,1,0.2583383990981156,Up,3,4,FALSE,BP,gad2OE
GO:0016791,phosphatase activity,5,2.2250082754054947,339,0.07523413305504455,1,0.2583383990981156,Up,5,5,FALSE,MF,gad2OE
GO:0015849,organic acid transport,3,0.965946706388613,148,0.07537725172624063,1,0.2583383990981156,Up,5,5,FALSE,BP,gad2OE
GO:0009909,regulation of flower development,3,0.9726084078119828,149,0.07656891582011306,1,0.2601452765574311,Up,3,9,FALSE,BP,gad2OE
GO:0018958,phenol-containing compound metabolic process,2,0.4463339953657729,69,0.07659449787234708,1,0.2601452765574311,Up,4,4,FALSE,BP,gad2OE
GO:0000793,condensed chromosome,2,0.45299569678914264,70,0.07851600907314785,1,0.2623293998740936,Up,5,6,FALSE,CC,gad2OE
GO:0030247,polysaccharide binding,2,0.45299569678914264,70,0.07851600907314785,1,0.2623293998740936,Up,3,3,FALSE,MF,gad2OE
GO:0033293,monocarboxylic acid binding,2,0.45299569678914264,70,0.07851600907314785,1,0.2623293998740936,Up,5,5,FALSE,MF,gad2OE
GO:0048580,regulation of post-embryonic development,5,2.2583167825223436,344,0.0789520796105831,1,0.2623293998740936,Up,3,5,FALSE,BP,gad2OE
GO:0007059,chromosome segregation,3,0.9859318106587223,151,0.07897715354299635,1,0.2623293998740936,Up,2,2,FALSE,BP,gad2OE
GO:0051093,negative regulation of developmental process,3,0.992593512082092,152,0.08019362312522245,1,0.26372681382362767,Up,2,4,FALSE,BP,gad2OE
GO:0000070,mitotic sister chromatid segregation,2,0.4596573982125124,71,0.08045259163880013,1,0.26372681382362767,Up,4,8,FALSE,BP,gad2OE
GO:0010090,trichome morphogenesis,2,0.4596573982125124,71,0.08045259163880013,1,0.26372681382362767,Up,4,6,FALSE,BP,gad2OE
GO:0008610,lipid biosynthetic process,8,4.283474015226746,651,0.08079694163562068,1,0.26372681382362767,Up,4,4,FALSE,BP,gad2OE
GO:0031224,intrinsic component of membrane,57,46.8117759020192,7084,0.08192114403234017,1,0.2651010412033669,Up,2,3,FALSE,CC,gad2OE
GO:0004857,enzyme inhibitor activity,4,1.6321168487255875,249,0.0838884065164151,1,0.27030708766400424,Up,3,3,FALSE,MF,gad2OE
GO:0009863,salicylic acid mediated signaling pathway,2,0.47964250248262164,74,0.08634997616633068,1,0.2769594825353003,Up,3,7,FALSE,BP,gad2OE
GO:0033044,regulation of chromosome organization,2,0.4863042039059914,75,0.08834406778684696,1,0.2788155011060628,Up,5,6,FALSE,BP,gad2OE
GO:0046983,protein dimerization activity,8,4.436693147964251,674,0.0904887745991612,1,0.2837261111745499,Up,3,3,FALSE,MF,gad2OE
GO:2000026,regulation of multicellular organismal development,5,2.3582423038728897,359,0.09068699309425268,1,0.2837261111745499,Up,3,4,FALSE,BP,gad2OE
GO:0045087,innate immune response,4,1.7053955643826548,260,0.0945950870405508,1,0.28993778710802964,Up,3,6,FALSE,BP,gad2OE
GO:0022857,transmembrane transporter activity,13,7.987380006620325,1212,0.09709586972859056,1,0.2963979181188554,Up,2,2,FALSE,MF,gad2OE
GO:0006970,response to osmotic stress,7,3.6439506785832507,554,0.10008392147019834,1,0.30248681594012505,Up,3,3,FALSE,BP,gad2OE
GO:0006865,amino acid transport,2,0.5262744124462099,81,0.10058707156970523,1,0.30248681594012505,Up,5,8,FALSE,BP,gad2OE
GO:0071446,cellular response to salicylic acid stimulus,2,0.5262744124462099,81,0.10058707156970523,1,0.30248681594012505,Up,5,6,FALSE,BP,gad2OE
GO:0048584,positive regulation of response to stimulus,4,1.7453657729228733,266,0.10069521326388778,1,0.30248681594012505,Up,2,4,FALSE,BP,gad2OE
GO:0048831,regulation of shoot system development,3,1.1058424362793777,169,0.10207843268442239,1,0.305425151762121,Up,4,6,FALSE,BP,gad2OE
GO:0005215,transporter activity,13,8.287156570671963,1257,0.10478585751635365,1,0.3113306526959971,Up,1,1,FALSE,MF,gad2OE
GO:0016758,"transferase activity, transferring hexosyl groups",5,2.4781529294935454,377,0.1058917675702075,1,0.3113306526959971,Up,4,4,FALSE,MF,gad2OE
GO:0016747,"transferase activity, transferring acyl groups other than amino-acyl groups",5,2.484814630916915,378,0.1067714620938948,1,0.3113306526959971,Up,4,4,FALSE,MF,gad2OE
GO:0046658,anchored component of plasma membrane,3,1.1324892419728567,173,0.1075413957797906,1,0.3113306526959971,Up,4,5,FALSE,CC,gad2OE
GO:0099503,secretory vesicle,3,1.1324892419728567,173,0.1075413957797906,1,0.3113306526959971,Up,4,7,FALSE,CC,gad2OE
GO:0009605,response to external stimulus,19,13.06359649122807,1980,0.1089311300711646,1,0.3113306526959971,Up,2,2,FALSE,BP,gad2OE
GO:0010431,seed maturation,2,0.5529212181396889,85,0.10899544865431048,1,0.3113306526959971,Up,3,9,FALSE,BP,gad2OE
GO:0045786,negative regulation of cell cycle,2,0.5529212181396889,85,0.10899544865431048,1,0.3113306526959971,Up,3,5,FALSE,BP,gad2OE
GO:0019220,regulation of phosphate metabolic process,3,1.1458126448195962,175,0.1103150495596473,1,0.3113306526959971,Up,5,6,FALSE,BP,gad2OE
GO:0009725,response to hormone,16,10.73200099304866,1627,0.11067557781343404,1,0.3113306526959971,Up,3,4,FALSE,BP,gad2OE
GO:0110165,cellular anatomical entity,142,134.14668156239657,20279,0.1107493881223358,1,0.3113306526959971,Up,1,1,FALSE,CC,gad2OE
GO:0019216,regulation of lipid metabolic process,2,0.5595829195630586,86,0.11112606348273205,1,0.3113306526959971,Up,4,5,FALSE,BP,gad2OE
GO:1904680,peptide transmembrane transporter activity,2,0.5595829195630586,86,0.11112606348273205,1,0.3113306526959971,Up,4,4,FALSE,MF,gad2OE
GO:0051174,regulation of phosphorus metabolic process,3,1.1524743462429659,176,0.11171221549999195,1,0.3113306526959971,Up,4,5,FALSE,BP,gad2OE
GO:0009740,gibberellic acid mediated signaling pathway,2,0.5662446209864284,87,0.11326760613173542,1,0.3113306526959971,Up,5,8,FALSE,BP,gad2OE
GO:0045088,regulation of innate immune response,2,0.5662446209864284,87,0.11326760613173542,1,0.3113306526959971,Up,4,7,FALSE,BP,gad2OE
GO:0006955,immune response,4,1.83196789142668,279,0.11451701971710158,1,0.3113306526959971,Up,2,2,FALSE,BP,gad2OE
GO:0044772,mitotic cell cycle phase transition,2,0.5729063224097981,88,0.11541984102418039,1,0.3113306526959971,Up,4,5,FALSE,BP,gad2OE
GO:0031226,intrinsic component of plasma membrane,4,1.8386295928500496,280,0.11561350497994587,1,0.3113306526959971,Up,3,4,FALSE,CC,gad2OE
GO:0009719,response to endogenous stimulus,16,10.938513737173121,1658,0.11608595129615232,1,0.3114904173569354,Up,2,2,FALSE,BP,gad2OE
